Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
United Arab Emirates,ARE,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,8414,..,..,..,..,..,..,..,..,..,3517,..,..,..,..,..
United Arab Emirates,ARE,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,29183,..,..,..,..,..,..,..,..,..,2135,..,..,..,..,..
United Arab Emirates,ARE,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,293907,..,..,..,..,..,..,..,..,..,435590,..,..,..,..,..
United Arab Emirates,ARE,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,81189,..,..,..,..,..,..,..,..,..,102912,..,..,..,..,..
United Kingdom,GBR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.3973,100.29372,99.89481,100.08469,105.97256,106.33244,105.32282,103.45207,104.8792,104.10147,104.26413,104.35634,106.22143,106.98184,102.15237,101.85664,101.24605,101.00604,100.84584,..,..
United Kingdom,GBR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00075,1.00124,1.00141,1.00178,1.00069,0.99901,1.00474,1.00401,0.99661,0.99704,0.99458,0.9987,0.99955,0.99763,0.99803,0.99868,0.99828,0.99713,0.99711,..,..
United Kingdom,GBR,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,100.32197,100.16923,99.75398,99.90641,105.8996,106.43732,104.82628,103.03893,105.23613,104.41077,104.8321,104.49182,106.26959,107.23622,102.35407,101.99082,101.42037,101.29649,101.13859,..,..
United Kingdom,GBR,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,102.40376,102.22436,103.48482,103.86479,106.22359,107.03973,99.76734,98.18996,99.16837,100.74306,103.091,94.1326,91.55243,126.46911,128.80875,126.36829,..,127.70997,122.35238,..,..
United Kingdom,GBR,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.0098,1.00844,1.01419,1.03428,1.02895,1.0303,1.03059,1.02017,1.01659,1.01124,1.00354,1.00767,0.99999,1.04344,1.03813,1.02938,..,1.0293,1.02574,..,..
United Kingdom,GBR,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,101.40949,101.36883,102.03667,100.42186,103.23485,103.89223,96.80561,96.24873,97.5503,99.62292,102.72693,93.41608,91.55308,121.20377,124.07802,122.76107,..,124.0748,119.28224,..,..
United Kingdom,GBR,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,63.41065,65.09379,69.84385,70.35767,68.86711,68.81046,69.25402,68.32119,65.9523,66.949,67.52451,67.49652,67.86715,65.08417,64.50465,64.65976,67.22568,69.37931,71.14698,..,..
United Kingdom,GBR,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,53.58807,53.5213,55.44063,54.00275,50.14971,49.50306,49.26501,49.05123,47.6475,49.11106,50.53971,50.99983,51.18652,49.26336,48.91376,48.57049,49.96683,50.97231,51.98603,..,..
United Kingdom,GBR,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.1549,1.17778,1.20622,1.23245,1.27179,1.28059,1.28863,1.28205,1.27755,1.26644,1.25154,1.24441,1.24578,1.24308,1.2417,1.24883,1.25673,1.26531,1.26931,..,..
United Kingdom,GBR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.92624,101.23981,100.34722,101.23318,100.99216,101.3106,102.59487,102.93458,103.32269,102.40642,99.81811,99.59456,98.38959,99.03338,99.50208,100.28726,101.27641,101.422,101.19637,..,..
United States,USA,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98454,0.99834,1.00919,1.00231,0.99504,0.98925,1.00756,0.997,1.00167,1.00373,0.99,1.00404,0.9848,0.99172,0.99664,0.99975,0.99833,0.99234,0.99884,..,..
United States,USA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,101.49544,101.40834,99.43386,101.00033,101.49524,102.41138,101.82507,103.2447,103.1509,102.02577,100.82667,99.1939,99.90838,99.85975,99.83744,100.31204,101.44578,102.20446,101.31424,..,..
United States,USA,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,94.80327,95.97606,94.023,95.1835,96.10214,95.94848,94.51463,95.51133,94.87367,95.98051,95.4069,96.21579,96.50358,96.30906,97.51305,98.17358,98.47471,98.69556,98.79606,..,..
United States,USA,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.01571,1.01701,0.99265,1.00263,1.02046,1.01854,0.99555,1.0089,0.99772,1.01562,1.0116,1.00452,1.00512,1.00249,1.01194,1.0105,0.99416,0.99493,0.99058,..,..
United States,USA,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,93.33684,94.37073,94.71912,94.93407,94.17556,94.20211,94.93684,94.66858,95.0906,94.50436,94.31301,95.78271,96.01179,96.06963,96.36253,97.15372,99.05283,99.19852,99.73566,..,..
United States,USA,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,77.40939,77.97988,90.05129,93.33526,95.25051,95.19016,98.27297,98.84382,99.85549,102.70556,108.25285,109.49806,108.93757,103.11261,102.59939,102.74733,102.2938,102.01133,102.35404,..,..
United States,USA,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,58.6307,58.6805,66.37649,67.67156,67.81563,66.93172,68.77082,69.41766,70.93422,73.27885,77.70586,79.01522,78.17828,75.07691,75.39736,75.75902,76.06227,74.99719,74.89505,..,..
United States,USA,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.24259,1.24749,1.2629,1.27496,1.28803,1.29686,1.30021,1.2977,1.28963,1.28652,1.28218,1.27839,1.28236,1.27189,1.26513,1.26267,1.25643,1.26482,1.26827,..,..
United States,USA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,87.20797,87.73795,88.08584,88.75513,89.15791,89.62979,89.98798,91.19091,91.51102,91.99861,92.23368,92.53473,92.99816,93.08017,93.64112,93.53572,94.10471,94.22251,94.07109,94.31847,..
Upper middle income,UMC,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,93.97825,94.22133,94.33643,94.73198,94.89394,95.16043,95.33001,95.83144,95.9881,96.03423,96.08511,96.22138,96.58746,96.6098,96.88986,96.67086,97.15617,97.12654,96.84218,96.98826,..
Upper middle income,UMC,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,0.92796,0.93119,0.93374,0.93691,0.93955,0.94188,0.94396,0.95158,0.95336,0.95798,0.95992,0.96169,0.96284,0.96347,0.96647,0.96757,0.96859,0.9701,0.97139,0.97247,..
Upper middle income,UMC,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,97.39948,97.52846,97.68936,97.95794,98.10623,98.23315,98.06391,98.34574,98.69042,98.39292,98.40284,98.37249,98.87484,98.82999,99.12143,98.4975,99.21139,99.24654,98.46366,98.5006,..
Upper middle income,UMC,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,97.93535,97.99901,98.11464,98.35282,98.43218,98.50426,98.39876,98.56035,98.84756,98.54099,98.49518,98.48245,98.96378,98.87506,99.17776,98.59814,99.23402,99.1576,98.50059,98.53437,..
Upper middle income,UMC,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,0.99453,0.9952,0.99567,0.99599,0.99669,0.99725,0.9966,0.99782,0.99841,0.9985,0.99906,0.99888,0.9991,0.99954,0.99943,0.99898,0.99977,1.0009,0.99963,0.99966,..
Upper middle income,UMC,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,108.4681,110.75715,110.07866,108.95173,107.42403,105.67558,104.06031,104.32769,104.33671,104.15596,103.60566,103.87701,103.884,103.30731,101.22827,101.13808,101.97016,102.46286,102.87006,103.77638,..
Upper middle income,UMC,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97376,0.97849,0.97982,0.98217,0.98543,0.98148,0.98047,0.97879,0.97861,0.97931,0.98434,0.98607,0.98393,0.9894,0.99029,0.98858,0.99311,0.99336,0.99414,0.99361,..
Upper middle income,UMC,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,111.39104,113.19149,112.34629,110.92924,109.01226,107.66963,106.13277,106.58815,106.61746,106.35637,105.25416,105.34477,105.58086,104.41444,102.22117,102.30604,102.67739,103.14826,103.47646,104.44338,..
Upper middle income,UMC,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,69.05883,69.17261,69.70751,70.48637,72.22828,73.73014,76.66041,80.59523,83.47011,86.06338,87.35753,88.52528,88.55429,90.93958,90.80461,90.74093,90.61548,90.99058,92.24688,93.14698,..
Upper middle income,UMC,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.97666,0.97784,0.97957,0.98352,0.99286,1.00294,1.01072,1.01896,1.02367,1.02941,1.01467,1.01598,1.01975,1.01852,1.02488,1.01966,1.02377,1.0187,1.02057,1.02044,..
Upper middle income,UMC,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,70.70924,70.74033,71.16114,71.66757,72.74778,73.51427,75.84728,79.09546,81.54006,83.60472,86.09491,87.13254,86.83942,89.28636,88.60064,88.99113,88.51126,89.32065,90.38742,91.28152,..
Upper middle income,UMC,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,17.2484,19.11594,21.62019,23.91013,25.65884,27.07226,28.5525,29.84694,31.2524,32.86981,34.72919,36.88252,40.08721,43.15132,49.15767,52.00029,54.1444,55.31619,56.57375,58.1735,..
Upper middle income,UMC,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,16.91726,18.91658,20.87947,23.1212,24.34525,25.46419,26.34096,26.7415,27.61977,28.91342,30.49696,32.22774,34.52902,36.92528,42.06527,44.24822,45.80495,46.62636,47.33792,48.63471,..
Upper middle income,UMC,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.0192,1.01043,1.03426,1.033,1.05119,1.0594,1.07746,1.10405,1.11624,1.12037,1.12186,1.12621,1.13865,1.14428,1.14428,1.14908,1.15402,1.15709,1.16325,1.16397,..
Upper middle income,UMC,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,5494316,5285490,5041599,4561412,4316018,4079221,4503729,3853034,3035291,3687148,3611081,3611174,2436559,2465236,1803072,3015684,1554193,1465556,2961431,2869125,..
Upper middle income,UMC,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,4525987,4440851,4270900,3822703,3716353,3596974,3886717,3506524,2800150,3518465,3586007,3559980,2380174,2522606,1801825,3013573,1620893,1762795,3114318,3026636,..
Upper middle income,UMC,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,54359917,52996896,52890965,50147077,49486226,47648258,46650271,42174416,41051128,41019004,40929899,39927062,36435997,36567448,33878786,36610969,31555972,32168448,35659115,34294539,..
Upper middle income,UMC,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,116126262,113101814,111904778,107652817,105670548,102672119,100585661,89645100,87383433,83272631,81716776,79409635,75279010,75177914,69786740,71640423,65932947,65201058,67502314,65236211,..
Uruguay,URY,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,98.08436,98.24193,98.46366,98.53372,98.49095,98.61908,98.66055,98.63643,98.80905,98.86746,98.85032,98.96391,99.00774,..,..
Uruguay,URY,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,97.44478,97.42169,97.83128,97.97242,97.61017,98.02311,98.10397,98.06342,98.02507,98.14592,98.24453,98.23419,98.37136,..,..
Uruguay,URY,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,1.00652,1.00835,1.00642,1.0057,1.00894,1.00604,1.00564,1.00581,1.00793,1.0073,1.00613,1.00737,1.00643,..,..
Uruguay,URY,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,99.11466,99.01907,99.3203,99.2278,99.22541,99.12098,99.29778,99.31015,99.39062,99.22868,99.4413,99.31699,99.16599,..,..
Uruguay,URY,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,98.31211,98.4888,98.62774,98.50746,98.35943,98.6134,98.62612,98.56438,98.30905,98.63845,98.8731,98.56141,98.60475,..,..
Uruguay,URY,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,1.0081,1.00536,1.00697,1.00726,1.00873,1.00512,1.00676,1.00751,1.01088,1.00595,1.00571,1.00761,1.00566,..,..
Uruguay,URY,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,108.10746,107.18957,108.99597,109.88206,111.26804,112.70218,114.02757,113.46721,112.62229,111.97409,110.92995,111.51822,110.37673,110.22646,110.05648,109.7999,108.50735,107.55987,105.4961,..,..
Uruguay,URY,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.9833,0.97856,0.97742,0.97547,0.97319,0.97484,0.97204,0.97121,0.96843,0.96574,0.9676,0.97039,0.97184,0.97447,0.97781,0.97838,0.97883,0.98391,0.99043,..,..
Uruguay,URY,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,109.94365,109.53829,111.51415,112.64537,114.33361,115.61105,117.308,116.83084,116.29336,115.94599,114.64472,114.92095,113.57553,113.1138,112.55458,112.22581,110.85447,109.31879,106.5153,..,..
Uruguay,URY,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,104.66822,108.21127,112.46123,116.83789,114.71904,108.542,108.50588,91.34037,93.39615,95.92152,109.48978,..,..,..,..,..,..,126.59536,127.67527,..,..
Uruguay,URY,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.13717,1.13665,1.12451,1.1485,1.15236,1.15216,1.16046,0.98828,1.13435,1.13278,1.17453,..,..,..,..,..,..,1.10941,1.11074,..,..
Uruguay,URY,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,92.04234,95.2021,100.00877,101.7312,99.55169,94.20768,93.50278,92.42369,82.33459,84.6782,93.22009,..,..,..,..,..,..,114.11081,114.94665,..,..
Uruguay,URY,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,43.45087,49.38992,53.32885,57.18015,58.63187,57.86329,57.95749,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,24.70671,27.22929,27.40855,28.15271,29.08775,33.19191,34.51662,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.43139,1.44869,1.48605,1.50765,1.50389,1.42637,1.40445,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,URY,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,2169,2420,1694,1944,1964,2241,1794,1763,1555,1963,1415,1719,2083,..,..
Uruguay,URY,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,4268,3848,3533,3885,4306,3659,3635,3800,4472,3594,2960,3755,3614,..,..
Uruguay,URY,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,30810,31269,26484,24936,29589,24645,23787,24443,25081,23697,22570,22846,21206,..,..
Uruguay,URY,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,25671,23700,20852,20038,20754,19111,18642,19079,16752,16019,16341,14804,14253,..,..
Uzbekistan,UZB,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,98.13858,..,..,..,..,..,..,..,..,..,..,..,..,99.99587,99.97599,99.97577,99.97841,..,99.98587,..,..
Uzbekistan,UZB,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,99.16444,..,..,..,..,..,..,..,..,..,..,..,..,99.99383,99.98519,99.99204,99.99487,..,99.99998,..,..
Uzbekistan,UZB,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,0.98966,..,..,..,..,..,..,..,..,..,..,..,..,1.00002,0.99991,0.99984,0.99984,..,0.99986,..,..
Uzbekistan,UZB,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,99.89448,..,..,..,..,..,..,..,..,..,..,..,..,100,99.99996,99.99996,100,..,99.99992,..,..
Uzbekistan,UZB,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,99.85337,..,..,..,..,..,..,..,..,..,..,..,..,100,99.99997,99.99996,100,..,99.99993,..,..
Uzbekistan,UZB,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,1.00041,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,1,..,1,..,..
Uzbekistan,UZB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.90066,99.67454,98.39268,97.92289,96.95927,96.98249,95.95086,93.97908,92.96319,92.18029,93.09107,93.55072,95.38831,96.76722,97.67733,99.19156,100.84059,102.86976,103.42759,101.57236,..
Uzbekistan,UZB,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.00406,1.00378,0.99912,1.0129,1.00295,0.99873,0.99493,0.98747,0.98867,0.98674,0.98264,0.97978,0.9813,0.98275,0.98431,0.98564,0.98604,0.98534,0.98505,0.9877,..
Uzbekistan,UZB,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,99.49674,99.29918,98.47961,96.67537,96.67431,97.10597,96.44006,95.17135,94.02812,93.41861,94.73593,95.48142,97.2065,98.4654,99.23404,100.63643,102.2681,104.40027,104.997,102.83721,..
Uzbekistan,UZB,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,86.70263,..,..,95.76604,95.77685,87.53453,87.62907,89.23481,88.07569,89.69269,89.89936,89.88127,91.76401,91.35452,91.47483,91.28845,92.00715,92.73643,94.55303,97.14579,..
Uzbekistan,UZB,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.96878,..,..,0.96305,0.95933,0.97046,0.97887,0.99173,0.99707,1.00481,1.00061,0.99278,0.99327,0.99066,0.98866,0.98819,0.98741,0.9875,0.99108,0.99454,..
Uzbekistan,UZB,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,89.49694,..,..,99.4401,99.83745,90.1987,89.5204,89.9792,88.33439,89.26355,89.84449,90.53452,92.38568,92.2157,92.52383,92.37921,93.18018,93.91007,95.40372,97.67924,..
Uzbekistan,UZB,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,11.89137,11.99879,12.30616,12.17218,12.4418,8.23891,8.43911,8.38934,8.19876,8.14687,7.58018,6.89394,5.99372,6.01359,6.17377,6.31776,6.61392,6.90254,8.249,11.37003,..
Uzbekistan,UZB,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,14.23069,14.82721,15.39121,15.82445,15.95944,11.89811,12.11198,11.98475,12.21602,11.79755,11.13785,10.70747,10.01966,10.08203,9.95079,10.04393,10.22703,11.35441,11.82274,13.74292,..
Uzbekistan,UZB,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.83561,0.80924,0.79956,0.7692,0.77959,0.69245,0.69676,0.7,0.67115,0.69056,0.68058,0.64384,0.5982,0.59647,0.62043,0.62901,0.64671,0.60792,0.69772,0.82734,..
Uzbekistan,UZB,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,2584,..,..,..,..,..,..,..,..,..,..,..,..,0,1,1,0,..,2,..,..
Uzbekistan,UZB,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,3647,..,..,..,..,..,..,..,..,..,..,..,..,0,1,1,0,..,2,..,..
Uzbekistan,UZB,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,63502,..,..,..,..,..,..,..,..,..,..,..,..,650,1589,869,569,..,2,..,..
Uzbekistan,UZB,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,147755,..,..,..,..,..,..,..,..,..,..,..,..,449,2659,2725,2467,..,1660,..,..
Vanuatu,VUT,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,76.2,..,..,..,..,..,..,..,..,..,83.2,..,..,..,86.70609,..,..
Vanuatu,VUT,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,80.48,..,..,..,..,..,..,..,..,..,86.18,..,..,..,88.30635,..,..
Vanuatu,VUT,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,0.94682,..,..,..,..,..,..,..,..,..,0.96542,..,..,..,0.98188,..,..
Vanuatu,VUT,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,91.8,..,..,..,..,..,..,..,..,..,95.6,..,..,..,96.59661,..,..
Vanuatu,VUT,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,91.93,..,..,..,..,..,..,..,..,..,95.09,..,..,..,95.97657,..,..
Vanuatu,VUT,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,0.99859,..,..,..,..,..,..,..,..,..,1.00533,..,..,..,1.00642,..,..
Vanuatu,VUT,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,118.63992,119.97252,121.14051,124.64436,119.95488,116.13474,110.81842,111.26227,113.99419,112.94103,121.87558,..,..,116.30005,..,107.77811,..,..,..,..,..
Vanuatu,VUT,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.97391,0.98545,0.99185,0.99279,0.98032,0.97459,0.98407,0.97725,1.00015,0.98788,0.99058,..,..,0.96751,..,0.9737,..,..,..,..,..
Vanuatu,VUT,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,121.81759,121.74358,122.13582,125.54915,122.3632,119.16277,112.61204,113.85267,113.97656,114.32724,123.03396,..,..,120.20536,..,110.68912,..,..,..,..,..
